404401561,티라미유,부산 금정구 부산대학로 33-22,카페,,313,129.087306996539,35.2308133847887
20626725,이디야커피 부산대역점,부산 금정구 금정로68번길 10,카페,051-517-1191,321,129.087076584388,35.2305650381667
861444385,파총총 부산대점,부산 금정구 금정로68번길 11,카페,051-714-7474,324,129.0871151986295,35.230700445361464
42300092,조물조물슬라임카페,부산 금정구 금정로68번길 7,카페,,337,129.08698047997,35.2307577391259
2081595247,할리스커피 부산대역점,부산 금정구 부산대학로 29,카페,051-517-7773,256,129.088000617917,35.2307942078126
1471667147,티앤북스 부산본점,부산 금정구 부산대학로 29,카페,051-582-4425,258,129.087996688516,35.2308122985675
26412116,양이양이,부산 금정구 금정로68번길 31-4,카페,051-903-0200,212,129.088353397026,35.2305033568846
2081595247,할리스커피 부산대역점,부산 금정구 부산대학로 29,카페,051-517-7773,256,129.088000617917,35.2307942078126
608474878,도스커피,부산 금정구 장전온천천로 61,카페,070-3594-6562,171,129.088889118354,35.2304941092543
19231444,반디나무,부산 금정구 장전온천천로 63,카페,070-4220-3133,183,129.088844234116,35.2306282539151
22728212,스타벅스 부산대역점,부산 금정구 장전로12번길 64,카페,051-583-8609,186,129.088714395903,35.2305331714638
1290306093,누자베스414,부산 금정구 장전로12번길 65,카페,,208,129.088537591569,35.2306623840791
1296510664,베러먼데이 부산대점,부산 금정구 금정로 63-1,카페,,408,129.086043058706,35.2304559797012
12519316,찰리브라운카페 부산대점,부산 금정구 금정로60번길 7-8,카페,,324,129.086927667144,35.2302395890836
20193863,슬립리스인시애틀 부산대점,부산 금정구 금정로 62-1,카페,051-512-4093,354,129.086579658818,35.2302023359277
27116290,덕수네애견카페 부산대점,부산 금정구 금정로 62,카페,051-515-2956,354,129.086549989524,35.2300730823125
12422408,카페씨씨 부산대점,부산 금정구 금정로 64,카페,070-7392-8411,360,129.086547575176,35.2303218406946
2008880807,떼루와 부산대점,부산 금정구 금정로68번길 26-3,카페,,244,129.087841487557,35.2302418470485
26984905,자이언트커피팩토리,부산 금정구 금정로68번길 22,카페,051-517-6777,269,129.0876313999,35.2304437244654
1651947087,커피후,부산 금정구 금정로68번길 22,카페,,274,129.08758328183,35.2304517638553
26777512,눈꽃마녀 부산대점,부산 금정구 금정로68번길 22,카페,,275,129.087569831348,35.2304411821526
693787961,뉴욕보틀커피,부산 금정구 금정로68번길 41,카페,,171,129.08880786016,35.2304090019594
8550047,이스탄불,,카페,051-512-6897,172,129.088605965653,35.2300736558461
1838454209,메가커피 부산대점,부산 금정구 금정로68번길 41,카페,,179,129.088711162403,35.2304070666776
488299607,더스토리,부산 금정구 금정로 57,카페,010-4830-1037,396,129.086052423446,35.2296851566935
838815362,커피랑도서관 부산대점,부산 금정구 금정로 57,카페,070-4212-1140,398,129.086026722565,35.2297108319277
25933549,웃자,부산 금정구 금정로60번길 10,카페,070-8600-4077,326,129.086818693573,35.2297584534877
15188452,달래,부산 금정구 금정로60번길 10,카페,,326,129.086819062772,35.2297728654823
795867557,다락보드게임카페,부산 금정구 금정로60번길 6,카페,051-515-0566,341,129.086657329499,35.2298044915059
17747935,브레이브브라더스,부산 금정구 금정로 60,카페,070-7360-1343,345,129.086635135868,35.2299670808252
733649999,분홍숲,부산 금정구 금정로60번길 19,카페,051-516-5457,277,129.087354687499,35.2297600218108
2135074250,헨젤과그레텔 부산대점,부산 금정구 금정로60번길 14,카페,,298,129.087123105068,35.2296802099808
1358020768,카페브로,부산 금정구 금정로60번길 9,카페,051-515-4703,311,129.086997384653,35.2298743229627
17419620,더파티룸카페,부산 금정구 금정로60번길 29,카페,070-7394-3719,225,129.087927430957,35.2296528159155
1262803450,카페뚤레 부산대역점,부산 금정구 금정로60번길 23,카페,070-7783-3721,240,129.087761643276,35.2296547755028
26575089,반지더하기 부산대점,부산 금정구 장전로12번길 50,카페,070-7550-7600,179,129.08845990693,35.2298599016435
10820411,쿤스트,부산 금정구 장전로12번길 46,카페,,179,129.08844470138,35.2297808631348
680038606,겨자동831,부산 금정구 장전로12번길 46,카페,051-1577-0000,181,129.088417800437,35.2297596999171
12479385,커피앤스토리,부산 금정구 장전로12번길 46,카페,051-702-3191,182,129.088413501688,35.2297633787035
26944282,더리터 부산대점,부산 금정구 장전로12번길 45,카페,,202,129.088191032342,35.2298248917829
9061387,블러썸,부산 금정구 장전로12번길 43,카페,051-513-2832,207,129.088126601176,35.2297106568738
15302592,더궁,부산 금정구 장전로12번길 43,카페,,208,129.088117818941,35.2297108084351
20101230,카페다락,부산 금정구 장전로12번길 43,카페,051-513-2683,208,129.08811324311,35.2297036782241
661357623,금구슬은구슬 슬라임카페 부산대지점,부산 금정구 장전온천천로 55,카페,,131,129.089010368106,35.2299116771399
27464010,쥬스식스 테라스파크점,부산 금정구 장전온천천로 51,카페,,133,129.088944827014,35.2297542067859
237670776,캣스토리,부산 금정구 장전로12번길 52-4,카페,051-995-6969,168,129.088577543509,35.2298218252232
13310208,신비사주,부산 금정구 장전로12번길 52-4,카페,,168,129.088572875255,35.2298110920367
30461361,파나나,부산 금정구 장전온천천로 48,카페,,93,129.089381905592,35.2296673590884
505114545,에이프릴버니,부산 금정구 부곡로156번길 17,카페,,262,129.093268548718,35.2297912246064
2093875786,포벨르,부산 금정구 장전로20번길 28,카페,,279,129.08736030915918,35.22925077645388
1448469234,더락이스케이프 부산대점,부산 금정구 금정로60번길 20,카페,051-611-7424,282,129.08729289457474,35.2295772537064
12519198,이솝페이블,부산 금정구 금정로60번길 16,카페,051-517-7673,298,129.087117065437,35.2295730775968
25132993,스테이히얼투데이,부산 금정구 장전로20번길 27,카페,051-581-2882,299,129.087134457806,35.2292231323096
22484488,설빙 부산대역점,부산 금정구 금정로60번길 28,카페,051-581-0117,230,129.087870582031,35.22949159035
1125472172,셜록홈즈 부산대점,부산 금정구 금정로60번길 28,카페,051-516-2333,233,129.087839844287,35.2294921207441
1900267657,수집가,부산 금정구 금정로60번길 26,카페,051-512-2501,250,129.08764663559,35.2294954544713
237675907,커피엔스타,부산 금정구 금정로60번길 24,카페,051-758-1000,264,129.087492946831,35.2294981060798
1362413609,팔공티 부산대점,부산 금정구 금정로60번길 37,카페,051-581-8957,189,129.088319952625,35.2295415087914
12422044,하얀숲,부산 금정구 장전로12번길 36,카페,051-628-2349,204,129.088189428161,35.2292481851305
22292762,타로레지나,부산 금정구 금정로60번길 32,카페,,215,129.088032221782,35.2294563597443
20480226,아마스빈 부산대2호점,부산 금정구 장전온천천로 47,카페,051-514-8882,132,129.08898281634058,35.22930838417018
27393449,빽다방 부산대역점,부산 금정구 장전온천천로 51,카페,051-512-0410,147,129.08878960682281,35.22939732872529
1808142671,퀸즈보드게임카페,부산 금정구 장전온천천로 51,카페,,147,129.088776073425,35.2295120080611
1759421923,제로니아,부산 금정구 장전온천천로 51,카페,,149,129.088757677547,35.2294798843266
1302512592,심심푸리 부산대역점,부산 금정구 장전온천천로 51,카페,051-512-7021,151,129.088736830632,35.2295234992741
27398498,어벤더치 부산대점,부산 금정구 장전온천천로 51,카페,1599-9673,156,129.08867655610442,35.22957139942408
1040596316,더벤티 부산대2호점,부산 금정구 금정로60번길 46,카페,051-515-8721,157,129.088704479179,35.229289759442
416865104,유실물보관소,부산 금정구 동부곡로5번길 83,카페,051-515-9579,218,129.092795130791,35.229489419561
313558630,11월29일,부산 금정구 장전로20번길 28,카페,010-8224-5540,284,129.087317498938,35.2291659059559
1845586285,라프,부산 금정구 장전로20번길 23,카페,,305,129.087095544353,35.229076015322
1682690225,꿈을살다,부산 금정구 장전로20번길 21,카페,,314,129.08702718579,35.2289798704751
813007131,카페비윤,부산 금정구 금정로52번길 27,카페,051-513-1537,249,129.087736365728,35.2290541462655
19149322,이브커피전문점,부산 금정구 장전로12번길 34,카페,,210,129.08814732235,35.2291479832778
17627865,티롤,부산 금정구 장전온천천로 43,카페,051-583-2528,145,129.088964759644,35.2289896897679
730986423,놀숲 부산대점,부산 금정구 장전온천천로 45,카페,051-583-1322,131,129.089081329941,35.2290813964982
13066154,노란비행기 부산대점,부산 금정구 부곡온천천로 30,카페,0508-439-7191,92,129.089818800878,35.2288884319974
18433242,커피미스터더치 부산대점,부산 금정구 중앙대로 1617-12,카페,051-583-0168,47,129.090357054017,35.2291494784324
1168122698,파란대문,부산 금정구 부곡온천천로 26-20,카페,070-7125-4249,70,129.090277135984,35.2289453975467
23524964,카페네,부산 금정구 동부곡로15번길 77,카페,051-907-8311,309,129.093752095449,35.2291196144271
26522585,노스커피 신한사거리점,부산 금정구 금정로 42-1,카페,,392,129.0862571941,35.228589434985
21535201,카페 봄,부산 금정구 금정로 42,카페,051-714-6909,400,129.086239130619,35.2283987030773
17706903,소울메이트,부산 금정구 장전로12번길 24,카페,051-920-9855,236,129.088000947878,35.2287503997953
1208126308,오마이돌,부산 금정구 장전로12번길 24,카페,051-569-2096,236,129.088000947878,35.2287503997953
359666034,디퍼런트데이즈,부산 금정구 장전로12번길 11,카페,,293,129.087538511973,35.2283618739749
17706903,소울메이트,부산 금정구 장전로12번길 24,카페,051-920-9855,236,129.088000947878,35.2287503997953
1208126308,오마이돌,부산 금정구 장전로12번길 24,카페,051-569-2096,236,129.088000947878,35.2287503997953
722962171,카페T,부산 금정구 장전온천천로 39-3,카페,,189,129.088669824691,35.2286235085934
21336402,카푸치노커피전문점,부산 금정구 부곡온천천로 26-1,카페,,117,129.089790468028,35.2286402047218
1621752499,뉴욕보틀커피,부산 금정구 중앙대로 1616,카페,,102,129.090939018585,35.2287600400958
1249850398,텐퍼센트커피 부산대역부곡점,부산 금정구 중앙대로 1616,카페,010-4622-5675,113,129.090965202241,35.2286676706267
20244492,카페디아떼,부산 금정구 중앙대로 1616,카페,,113,129.090972770984,35.228663034096
1706147405,카페어리브,부산 금정구 중앙대로 1614,카페,010-4025-4358,134,129.090834751221,35.2284203071582
1994534183,호시탐탐,부산 금정구 부곡로141번길 9-2,카페,051-515-0611,144,129.091432166457,35.2285902117977
27253571,이디야커피 부산금정세무서점,부산 금정구 부곡로141번길 1,카페,051-583-1629,176,129.091793847901,35.2284758220222
1817829620,박정민한과점,부산 금정구 동부곡로5번길 63,카페,,234,129.092707420721,35.2286402542105
1533915365,오캄라비에,부산 금정구 부곡로142번길 17,카페,,284,129.093221860988,35.2284871722053
26617796,서빙고 본점,부산 금정구 장전로12번길 5,카페,070-4195-5345,322,129.087419596038,35.2280070710266
1304594031,커피가사랑한남자 원두숍,부산 금정구 장전로12번길 14,카페,051-703-1004,276,129.08777881911354,35.22831086813436
26626779,커핀그루나루 부산롯데시네마오투점,부산 금정구 중앙대로 1607,카페,,148,129.089791393861,35.2283337986735
612415768,4월의뜰,부산 금정구 동부곡로5번길 58,카페,051-583-6284,267,129.092901078078,35.2283124918831
27459155,주황동831,부산 금정구 장전온천천로 31-1,카페,,265,129.088528450692,35.227735615169
27459155,주황동831,부산 금정구 장전온천천로 31-1,카페,,265,129.088528450692,35.227735615169
24352555,트루스토리인펫,부산 금정구 중앙대로 1603,카페,,196,129.089705470747,35.2278955227621
22292754,심심풀이타로,부산 금정구 장전로 2,카페,,290,129.088469570096,35.2274951239167
785535832,카페부곡,부산 금정구 동부곡로15번길 38,카페,051-502-7088,401,129.09379222603,35.2272625582185
2029656358,예당갤러리,부산 금정구 부곡로 124,카페,,324,129.092072159768,35.2269967339892
509327333,카페콩자루,부산 금정구 부곡로 123,카페,,330,129.091777730912,35.2268215948428
